ResponseId,Q1002,Q12,qname,dollars,priority,priority_other
R_2Bgp5eu9ylDPz18,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,75,Spatial analysis models and methods,NA
R_2Bgp5eu9ylDPz18,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,0,Better serialization tools ,NA
R_2Bgp5eu9ylDPz18,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,0,H2O.ai support ,NA
R_2Bgp5eu9ylDPz18,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_2sasIfQlf6ebyhq,I have used tidymodels packages many times,I work in industry,Q5_1,20,Model fairness analysis and metrics,NA
R_2sasIfQlf6ebyhq,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_2sasIfQlf6ebyhq,I have used tidymodels packages many times,I work in industry,Q5_3,30,Probability calibration (post modeling),NA
R_2sasIfQlf6ebyhq,I have used tidymodels packages many times,I work in industry,Q5_4,25,Probability threshold optimization,NA
R_2sasIfQlf6ebyhq,I have used tidymodels packages many times,I work in industry,Q5_5,15,Spatial analysis models and methods,NA
R_2sasIfQlf6ebyhq,I have used tidymodels packages many times,I work in industry,Q5_6,10,Better serialization tools ,NA
R_2sasIfQlf6ebyhq,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_2sasIfQlf6ebyhq,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_vTPvEsvQoMgJsPf,I have used tidymodels packages many times,I work in industry,Q5_1,20,Model fairness analysis and metrics,NA
R_vTPvEsvQoMgJsPf,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_vTPvEsvQoMgJsPf,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_vTPvEsvQoMgJsPf,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_vTPvEsvQoMgJsPf,I have used tidymodels packages many times,I work in industry,Q5_5,10,Spatial analysis models and methods,NA
R_vTPvEsvQoMgJsPf,I have used tidymodels packages many times,I work in industry,Q5_6,10,Better serialization tools ,NA
R_vTPvEsvQoMgJsPf,I have used tidymodels packages many times,I work in industry,Q5_10,60,H2O.ai support ,NA
R_vTPvEsvQoMgJsPf,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_2OIucd5YTWZQZA8,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,Explainability (e.g. SHAP & LIME)
R_2OIucd5YTWZQZA8,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,30,Supervised feature selection,Explainability (e.g. SHAP & LIME)
R_2OIucd5YTWZQZA8,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),Explainability (e.g. SHAP & LIME)
R_2OIucd5YTWZQZA8,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,5,Probability threshold optimization,Explainability (e.g. SHAP & LIME)
R_2OIucd5YTWZQZA8,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,10,Spatial analysis models and methods,Explainability (e.g. SHAP & LIME)
R_2OIucd5YTWZQZA8,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,5,Better serialization tools ,Explainability (e.g. SHAP & LIME)
R_2OIucd5YTWZQZA8,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,Explainability (e.g. SHAP & LIME)
R_2OIucd5YTWZQZA8,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,50,Other,Explainability (e.g. SHAP & LIME)
R_3el9lsQBS7hvNrV,I have used tidymodels packages many times,I am a student,Q5_1,15,Model fairness analysis and metrics,NA
R_3el9lsQBS7hvNrV,I have used tidymodels packages many times,I am a student,Q5_2,20,Supervised feature selection,NA
R_3el9lsQBS7hvNrV,I have used tidymodels packages many times,I am a student,Q5_3,10,Probability calibration (post modeling),NA
R_3el9lsQBS7hvNrV,I have used tidymodels packages many times,I am a student,Q5_4,10,Probability threshold optimization,NA
R_3el9lsQBS7hvNrV,I have used tidymodels packages many times,I am a student,Q5_5,5,Spatial analysis models and methods,NA
R_3el9lsQBS7hvNrV,I have used tidymodels packages many times,I am a student,Q5_6,25,Better serialization tools ,NA
R_3el9lsQBS7hvNrV,I have used tidymodels packages many times,I am a student,Q5_10,15,H2O.ai support ,NA
R_3el9lsQBS7hvNrV,I have used tidymodels packages many times,I am a student,Q5_12,0,Other,NA
R_2CTlHdEHbFZ9AbM,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,30,Model fairness analysis and metrics,Causal Modeling
R_2CTlHdEHbFZ9AbM,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,0,Supervised feature selection,Causal Modeling
R_2CTlHdEHbFZ9AbM,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,10,Probability calibration (post modeling),Causal Modeling
R_2CTlHdEHbFZ9AbM,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,10,Probability threshold optimization,Causal Modeling
R_2CTlHdEHbFZ9AbM,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,Causal Modeling
R_2CTlHdEHbFZ9AbM,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,10,Better serialization tools ,Causal Modeling
R_2CTlHdEHbFZ9AbM,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,10,H2O.ai support ,Causal Modeling
R_2CTlHdEHbFZ9AbM,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,30,Other,Causal Modeling
R_DvgwSS83UQS4L61,I have used tidymodels packages a few times,I work in industry,Q5_1,30,Model fairness analysis and metrics,NA
R_DvgwSS83UQS4L61,I have used tidymodels packages a few times,I work in industry,Q5_2,10,Supervised feature selection,NA
R_DvgwSS83UQS4L61,I have used tidymodels packages a few times,I work in industry,Q5_3,30,Probability calibration (post modeling),NA
R_DvgwSS83UQS4L61,I have used tidymodels packages a few times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_DvgwSS83UQS4L61,I have used tidymodels packages a few times,I work in industry,Q5_5,30,Spatial analysis models and methods,NA
R_DvgwSS83UQS4L61,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_DvgwSS83UQS4L61,I have used tidymodels packages a few times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_DvgwSS83UQS4L61,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_3gShIjot3ViY3Z1,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,10,Model fairness analysis and metrics,Cheatsheet
R_3gShIjot3ViY3Z1,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,50,Supervised feature selection,Cheatsheet
R_3gShIjot3ViY3Z1,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),Cheatsheet
R_3gShIjot3ViY3Z1,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,Cheatsheet
R_3gShIjot3ViY3Z1,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,Cheatsheet
R_3gShIjot3ViY3Z1,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,30,Better serialization tools ,Cheatsheet
R_3gShIjot3ViY3Z1,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,Cheatsheet
R_3gShIjot3ViY3Z1,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,10,Other,Cheatsheet
R_1gIJ9BHIwIIuVRV,I have used tidymodels packages many times,I work in industry,Q5_1,40,Model fairness analysis and metrics,NA
R_1gIJ9BHIwIIuVRV,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_1gIJ9BHIwIIuVRV,I have used tidymodels packages many times,I work in industry,Q5_3,10,Probability calibration (post modeling),NA
R_1gIJ9BHIwIIuVRV,I have used tidymodels packages many times,I work in industry,Q5_4,50,Probability threshold optimization,NA
R_1gIJ9BHIwIIuVRV,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_1gIJ9BHIwIIuVRV,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_1gIJ9BHIwIIuVRV,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_1gIJ9BHIwIIuVRV,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_3Oe2kGLvSK9kL8K,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_3Oe2kGLvSK9kL8K,I have used tidymodels packages many times,I work in industry,Q5_2,40,Supervised feature selection,NA
R_3Oe2kGLvSK9kL8K,I have used tidymodels packages many times,I work in industry,Q5_3,40,Probability calibration (post modeling),NA
R_3Oe2kGLvSK9kL8K,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_3Oe2kGLvSK9kL8K,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_3Oe2kGLvSK9kL8K,I have used tidymodels packages many times,I work in industry,Q5_6,20,Better serialization tools ,NA
R_3Oe2kGLvSK9kL8K,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_3Oe2kGLvSK9kL8K,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_Ab7HH1slo0AiIr7,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,NA
R_Ab7HH1slo0AiIr7,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,0,Supervised feature selection,NA
R_Ab7HH1slo0AiIr7,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,50,Probability calibration (post modeling),NA
R_Ab7HH1slo0AiIr7,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,NA
R_Ab7HH1slo0AiIr7,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,NA
R_Ab7HH1slo0AiIr7,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,NA
R_Ab7HH1slo0AiIr7,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,50,H2O.ai support ,NA
R_Ab7HH1slo0AiIr7,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_3JsLDmnRF07r3m7,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,Mlr3 integration
R_3JsLDmnRF07r3m7,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,Mlr3 integration
R_3JsLDmnRF07r3m7,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),Mlr3 integration
R_3JsLDmnRF07r3m7,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,Mlr3 integration
R_3JsLDmnRF07r3m7,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,Mlr3 integration
R_3JsLDmnRF07r3m7,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,Mlr3 integration
R_3JsLDmnRF07r3m7,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,Mlr3 integration
R_3JsLDmnRF07r3m7,I have used tidymodels packages many times,I work in industry,Q5_12,100,Other,Mlr3 integration
R_0VxzwMFeoZsRya5,I have used tidymodels packages many times,I work in industry,Q5_1,25,Model fairness analysis and metrics,NA
R_0VxzwMFeoZsRya5,I have used tidymodels packages many times,I work in industry,Q5_2,20,Supervised feature selection,NA
R_0VxzwMFeoZsRya5,I have used tidymodels packages many times,I work in industry,Q5_3,15,Probability calibration (post modeling),NA
R_0VxzwMFeoZsRya5,I have used tidymodels packages many times,I work in industry,Q5_4,30,Probability threshold optimization,NA
R_0VxzwMFeoZsRya5,I have used tidymodels packages many times,I work in industry,Q5_5,10,Spatial analysis models and methods,NA
R_0VxzwMFeoZsRya5,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_0VxzwMFeoZsRya5,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_0VxzwMFeoZsRya5,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_0oexfSxjdYdbX7r,I have used tidymodels packages a few times,I work in industry,Q5_1,5,Model fairness analysis and metrics,NA
R_0oexfSxjdYdbX7r,I have used tidymodels packages a few times,I work in industry,Q5_2,15,Supervised feature selection,NA
