title,topic,package
Find Labels from rset Object,<a href='https://rsample.tidymodels.org/reference/labels.rset.html' target='_blank'><tt>labels.vfold_cv</tt></a>,rsample
Find Labels from rsplit Object,<a href='https://rsample.tidymodels.org/reference/labels.rsplit.html' target='_blank'><tt>labels.rsplit</tt></a>,rsample
Fine foods example data,<a href='https://modeldata.tidymodels.org/reference/small_fine_foods.html' target='_blank'><tt>small_fine_foods</tt></a>,modeldata
Fine foods example data,<a href='https://modeldata.tidymodels.org/reference/small_fine_foods.html' target='_blank'><tt>training_data</tt></a>,modeldata
Fine foods example data,<a href='https://modeldata.tidymodels.org/reference/small_fine_foods.html' target='_blank'><tt>testing_data</tt></a>,modeldata
Fit a <code>apd_hat_values</code>,<a href='https://applicable.tidymodels.org/reference/apd_hat_values.html' target='_blank'><tt>apd_hat_values</tt></a>,applicable
Fit a <code>apd_hat_values</code>,<a href='https://applicable.tidymodels.org/reference/apd_hat_values.html' target='_blank'><tt>apd_hat_values.default</tt></a>,applicable
Fit a <code>apd_hat_values</code>,<a href='https://applicable.tidymodels.org/reference/apd_hat_values.html' target='_blank'><tt>apd_hat_values.data.frame</tt></a>,applicable
Fit a <code>apd_hat_values</code>,<a href='https://applicable.tidymodels.org/reference/apd_hat_values.html' target='_blank'><tt>apd_hat_values.matrix</tt></a>,applicable
Fit a <code>apd_hat_values</code>,<a href='https://applicable.tidymodels.org/reference/apd_hat_values.html' target='_blank'><tt>apd_hat_values.formula</tt></a>,applicable
Fit a <code>apd_hat_values</code>,<a href='https://applicable.tidymodels.org/reference/apd_hat_values.html' target='_blank'><tt>apd_hat_values.recipe</tt></a>,applicable
Fit a <code>apd_pca</code>,<a href='https://applicable.tidymodels.org/reference/apd_pca.html' target='_blank'><tt>apd_pca</tt></a>,applicable
Fit a <code>apd_pca</code>,<a href='https://applicable.tidymodels.org/reference/apd_pca.html' target='_blank'><tt>apd_pca.default</tt></a>,applicable
Fit a <code>apd_pca</code>,<a href='https://applicable.tidymodels.org/reference/apd_pca.html' target='_blank'><tt>apd_pca.data.frame</tt></a>,applicable
Fit a <code>apd_pca</code>,<a href='https://applicable.tidymodels.org/reference/apd_pca.html' target='_blank'><tt>apd_pca.matrix</tt></a>,applicable
Fit a <code>apd_pca</code>,<a href='https://applicable.tidymodels.org/reference/apd_pca.html' target='_blank'><tt>apd_pca.formula</tt></a>,applicable
Fit a <code>apd_pca</code>,<a href='https://applicable.tidymodels.org/reference/apd_pca.html' target='_blank'><tt>apd_pca.recipe</tt></a>,applicable
Fit a grouped binomial outcome from a data set with case weights,<a href='https://parsnip.tidymodels.org//reference/glm_grouped.html' target='_blank'><tt>glm_grouped</tt></a>,parsnip
Fit a linear regression model,<a href='https://brulee.tidymodels.org//reference/brulee_linear_reg.html' target='_blank'><tt>brulee_linear_reg</tt></a>,brulee
Fit a linear regression model,<a href='https://brulee.tidymodels.org//reference/brulee_linear_reg.html' target='_blank'><tt>brulee_linear_reg.default</tt></a>,brulee
Fit a linear regression model,<a href='https://brulee.tidymodels.org//reference/brulee_linear_reg.html' target='_blank'><tt>brulee_linear_reg.data.frame</tt></a>,brulee
Fit a linear regression model,<a href='https://brulee.tidymodels.org//reference/brulee_linear_reg.html' target='_blank'><tt>brulee_linear_reg.matrix</tt></a>,brulee
Fit a linear regression model,<a href='https://brulee.tidymodels.org//reference/brulee_linear_reg.html' target='_blank'><tt>brulee_linear_reg.formula</tt></a>,brulee
Fit a linear regression model,<a href='https://brulee.tidymodels.org//reference/brulee_linear_reg.html' target='_blank'><tt>brulee_linear_reg.recipe</tt></a>,brulee
Fit a logistic regression model,<a href='https://brulee.tidymodels.org//reference/brulee_logistic_reg.html' target='_blank'><tt>brulee_logistic_reg</tt></a>,brulee
Fit a logistic regression model,<a href='https://brulee.tidymodels.org//reference/brulee_logistic_reg.html' target='_blank'><tt>brulee_logistic_reg.default</tt></a>,brulee
Fit a logistic regression model,<a href='https://brulee.tidymodels.org//reference/brulee_logistic_reg.html' target='_blank'><tt>brulee_logistic_reg.data.frame</tt></a>,brulee
Fit a logistic regression model,<a href='https://brulee.tidymodels.org//reference/brulee_logistic_reg.html' target='_blank'><tt>brulee_logistic_reg.matrix</tt></a>,brulee
Fit a logistic regression model,<a href='https://brulee.tidymodels.org//reference/brulee_logistic_reg.html' target='_blank'><tt>brulee_logistic_reg.formula</tt></a>,brulee
Fit a logistic regression model,<a href='https://brulee.tidymodels.org//reference/brulee_logistic_reg.html' target='_blank'><tt>brulee_logistic_reg.recipe</tt></a>,brulee
Fit a Model Specification to a Data Set,<a href='https://tidyclust.tidymodels.org//reference/fit.html' target='_blank'><tt>fit.cluster_spec</tt></a>,tidyclust
Fit a Model Specification to a Data Set,<a href='https://tidyclust.tidymodels.org//reference/fit.html' target='_blank'><tt>fit_xy.cluster_spec</tt></a>,tidyclust
Fit a Model Specification to a Dataset,<a href='https://parsnip.tidymodels.org//reference/fit.html' target='_blank'><tt>fit.model_spec</tt></a>,parsnip
Fit a Model Specification to a Dataset,<a href='https://parsnip.tidymodels.org//reference/fit.html' target='_blank'><tt>fit_xy.model_spec</tt></a>,parsnip
Fit a model to the numerically optimal configuration,<a href='https://tune.tidymodels.org//reference/fit_best.html' target='_blank'><tt>fit_best</tt></a>,tune
Fit a model to the numerically optimal configuration,<a href='https://tune.tidymodels.org//reference/fit_best.html' target='_blank'><tt>fit_best.default</tt></a>,tune
Fit a model to the numerically optimal configuration,<a href='https://tune.tidymodels.org//reference/fit_best.html' target='_blank'><tt>fit_best.tune_results</tt></a>,tune
Fit a model to the numerically optimal configuration,<a href='https://workflowsets.tidymodels.org/reference/fit_best.workflow_set.html' target='_blank'><tt>fit_best.workflow_set</tt></a>,workflowsets
Fit a multinomial regression model,<a href='https://brulee.tidymodels.org//reference/brulee_multinomial_reg.html' target='_blank'><tt>brulee_multinomial_reg</tt></a>,brulee
Fit a multinomial regression model,<a href='https://brulee.tidymodels.org//reference/brulee_multinomial_reg.html' target='_blank'><tt>brulee_multinomial_reg.default</tt></a>,brulee
Fit a multinomial regression model,<a href='https://brulee.tidymodels.org//reference/brulee_multinomial_reg.html' target='_blank'><tt>brulee_multinomial_reg.data.frame</tt></a>,brulee
Fit a multinomial regression model,<a href='https://brulee.tidymodels.org//reference/brulee_multinomial_reg.html' target='_blank'><tt>brulee_multinomial_reg.matrix</tt></a>,brulee
Fit a multinomial regression model,<a href='https://brulee.tidymodels.org//reference/brulee_multinomial_reg.html' target='_blank'><tt>brulee_multinomial_reg.formula</tt></a>,brulee
Fit a multinomial regression model,<a href='https://brulee.tidymodels.org//reference/brulee_multinomial_reg.html' target='_blank'><tt>brulee_multinomial_reg.recipe</tt></a>,brulee
Fit a workflow object,<a href='https://workflows.tidymodels.org/reference/fit-workflow.html' target='_blank'><tt>fit-workflow</tt></a>,workflows
Fit a workflow object,<a href='https://workflows.tidymodels.org/reference/fit-workflow.html' target='_blank'><tt>fit.workflow</tt></a>,workflows
Fit an isolation forest to estimate an applicability domain.,<a href='https://applicable.tidymodels.org/reference/apd_isolation.html' target='_blank'><tt>apd_isolation</tt></a>,applicable
Fit an isolation forest to estimate an applicability domain.,<a href='https://applicable.tidymodels.org/reference/apd_isolation.html' target='_blank'><tt>apd_isolation.default</tt></a>,applicable
Fit an isolation forest to estimate an applicability domain.,<a href='https://applicable.tidymodels.org/reference/apd_isolation.html' target='_blank'><tt>apd_isolation.data.frame</tt></a>,applicable
Fit an isolation forest to estimate an applicability domain.,<a href='https://applicable.tidymodels.org/reference/apd_isolation.html' target='_blank'><tt>apd_isolation.matrix</tt></a>,applicable
Fit an isolation forest to estimate an applicability domain.,<a href='https://applicable.tidymodels.org/reference/apd_isolation.html' target='_blank'><tt>apd_isolation.formula</tt></a>,applicable
Fit an isolation forest to estimate an applicability domain.,<a href='https://applicable.tidymodels.org/reference/apd_isolation.html' target='_blank'><tt>apd_isolation.recipe</tt></a>,applicable
Fit linear models to infer objects,<a href='https://infer.tidymodels.org//reference/fit.infer.html' target='_blank'><tt>fit.infer</tt></a>,infer
Fit model stack members with non-zero stacking coefficients,<a href='https://stacks.tidymodels.org//reference/fit_members.html' target='_blank'><tt>fit_members</tt></a>,stacks
Fit multiple models via resampling,<a href='https://tune.tidymodels.org//reference/fit_resamples.html' target='_blank'><tt>fit_resamples</tt></a>,tune
Fit multiple models via resampling,<a href='https://tune.tidymodels.org//reference/fit_resamples.html' target='_blank'><tt>fit_resamples.model_spec</tt></a>,tune
Fit multiple models via resampling,<a href='https://tune.tidymodels.org//reference/fit_resamples.html' target='_blank'><tt>fit_resamples.workflow</tt></a>,tune
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp.default</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp.data.frame</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp.matrix</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp.formula</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp.recipe</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp_two_layer</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp_two_layer.default</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp_two_layer.data.frame</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp_two_layer.matrix</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp_two_layer.formula</tt></a>,brulee
Fit neural networks,<a href='https://brulee.tidymodels.org//reference/brulee_mlp.html' target='_blank'><tt>brulee_mlp_two_layer.recipe</tt></a>,brulee
Fit the final best model to the training set and evaluate the test set,<a href='https://tune.tidymodels.org//reference/last_fit.html' target='_blank'><tt>last_fit</tt></a>,tune
Fit the final best model to the training set and evaluate the test set,<a href='https://tune.tidymodels.org//reference/last_fit.html' target='_blank'><tt>last_fit.model_spec</tt></a>,tune
Fit the final best model to the training set and evaluate the test set,<a href='https://tune.tidymodels.org//reference/last_fit.html' target='_blank'><tt>last_fit.workflow</tt></a>,tune
Fits a Linear Regression model,<a href='https://modeldb.tidymodels.org/reference/linear_regression_db.html' target='_blank'><tt>linear_regression_db</tt></a>,modeldb
Flexible discriminant analysis,<a href='https://parsnip.tidymodels.org//reference/discrim_flexible.html' target='_blank'><tt>discrim_flexible</tt></a>,parsnip
Focus on section of a correlation data frame.,<a href='https://corrr.tidymodels.org/reference/focus.html' target='_blank'><tt>focus</tt></a>,corrr
Focus on section of a correlation data frame.,<a href='https://corrr.tidymodels.org/reference/focus.html' target='_blank'><tt>focus_</tt></a>,corrr
Food Delivery Time Data,<a href='https://modeldata.tidymodels.org/reference/deliveries.html' target='_blank'><tt>deliveries</tt></a>,modeldata
Forge prediction-ready data,<a href='https://hardhat.tidymodels.org/reference/forge.html' target='_blank'><tt>forge</tt></a>,hardhat
Formulas with special terms in tidymodels,<a href='https://parsnip.tidymodels.org//reference/model_formula.html' target='_blank'><tt>model_formula</tt></a>,parsnip
Frequency weights,<a href='https://hardhat.tidymodels.org/reference/frequency_weights.html' target='_blank'><tt>frequency_weights</tt></a>,hardhat
