ResponseId,Q1002,qname,dollars,priority,priority_other
R_BXHrGLMGuZElke5,I have contributed to tidymodels packages or taught others how to use them,Q5_12,0,Other,NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_5,50,Translate prediction equations,NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_10,50,H2O.ai support ,NA
R_xhFL3UObMmOHUgF,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_4,50,"Model monitoring, updating, & organization",NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_5,0,Translate prediction equations,NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_6,20,Model stacking ,NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_8,20,Post-processing in workflow(),NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_bk24VRIO9RjjmAF,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_1,0,Survival analysis,NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_2,0,Support for sparse data structures,NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_4,20,"Model monitoring, updating, & organization",NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_5,0,Translate prediction equations,NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_6,50,Model stacking ,NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_8,30,Post-processing in workflow(),NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_9,0,Ignore recipe steps,NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_10,0,H2O.ai support ,NA
R_2uIjy42xIyDrWWV,I have contributed to tidymodels packages or taught others how to use them,Q5_12,0,Other,NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_3,70,Adaptive resampling and better parallelization,NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_4,30,"Model monitoring, updating, & organization",NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_1GDnwrJf8oiElkL,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_2,10,Support for sparse data structures,NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_3,15,Adaptive resampling and better parallelization,NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_4,40,"Model monitoring, updating, & organization",NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_6,10,Model stacking ,NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2v6XjiLT2JFLBX2,I have used tidymodels packages a few times,Q5_12,15,Other,Online Learning (constantly updating your model)
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_1,5,Survival analysis,NA
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_2,5,Support for sparse data structures,NA
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_3,5,Adaptive resampling and better parallelization,NA
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_4,25,"Model monitoring, updating, & organization",NA
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_5,30,Translate prediction equations,NA
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_6,5,Model stacking ,NA
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_8,5,Post-processing in workflow(),NA
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_9,5,Ignore recipe steps,NA
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_10,15,H2O.ai support ,NA
R_1gkjeuOuJj0kOgK,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_2,10,Support for sparse data structures,NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_5,20,Translate prediction equations,NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_6,40,Model stacking ,NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_9,30,Ignore recipe steps,NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_1Kpx1b3vJ4uXudU,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_1,20,Survival analysis,NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_8,50,Post-processing in workflow(),NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3PXlg6DLhTd6spo,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_3,50,Adaptive resampling and better parallelization,NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_4,50,"Model monitoring, updating, & organization",NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_5,0,Translate prediction equations,NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_6,0,Model stacking ,NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_8,0,Post-processing in workflow(),NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_9,0,Ignore recipe steps,NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_10,0,H2O.ai support ,NA
R_b8hS5HKIe4OPj2x,I have never used tidymodels,Q5_12,0,Other,NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_3,60,Adaptive resampling and better parallelization,NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_5,0,Translate prediction equations,NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_6,0,Model stacking ,NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_8,0,Post-processing in workflow(),NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_9,40,Ignore recipe steps,NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_Ui03OjiaCBG90hr,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_4,25,"Model monitoring, updating, & organization",NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_5,50,Translate prediction equations,NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_6,25,Model stacking ,NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3EZvU33ARlHXo4t,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_2,5,Support for sparse data structures,NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_5,30,Translate prediction equations,NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_6,20,Model stacking ,NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_8,15,Post-processing in workflow(),NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_9,5,Ignore recipe steps,NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_10,15,H2O.ai support ,NA
R_216DUSALjb7UX2T,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_6,20,Model stacking ,NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_8,20,Post-processing in workflow(),NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_pKvKdv1vy1fQZq1,I have used tidymodels packages a few times,Q5_12,20,Other,"Production (plumber, docker)"
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_1,10,Survival analysis,NA
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_3,25,Adaptive resampling and better parallelization,NA
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_4,15,"Model monitoring, updating, & organization",NA
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_6,15,Model stacking ,NA
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_8,15,Post-processing in workflow(),NA
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_10,20,H2O.ai support ,NA
R_2traftsA32Psz4t,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_1,10,Survival analysis,NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_2,5,Support for sparse data structures,NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_3,30,Adaptive resampling and better parallelization,NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_4,5,"Model monitoring, updating, & organization",NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_5,0,Translate prediction equations,NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_6,10,Model stacking ,NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_8,5,Post-processing in workflow(),NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_9,10,Ignore recipe steps,NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_10,0,H2O.ai support ,NA
R_1KpTY8XXeTr5Ga7,I have contributed to tidymodels packages or taught others how to use them,Q5_12,25,Other,Lasso selection steps
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_3,0,Adaptive resampling and better parallelization,NA
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_4,30,"Model monitoring, updating, & organization",NA
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_5,0,Translate prediction equations,NA
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_6,30,Model stacking ,NA
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_8,10,Post-processing in workflow(),NA
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_9,0,Ignore recipe steps,NA
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_10,0,H2O.ai support ,NA
R_r8tVyhaiSVJq6oF,I have never used tidymodels,Q5_12,30,Other,LASSO selection steps
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_2,20,Support for sparse data structures,NA
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_3,20,Adaptive resampling and better parallelization,NA
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_4,20,"Model monitoring, updating, & organization",NA
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_5,20,Translate prediction equations,NA
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_6,20,Model stacking ,NA
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_8,0,Post-processing in workflow(),NA
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_9,0,Ignore recipe steps,NA
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_10,0,H2O.ai support ,NA
R_3O7mcPUIUNwxMlC,I have never used tidymodels,Q5_12,0,Other,NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_2,40,Support for sparse data structures,NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_3,35,Adaptive resampling and better parallelization,NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_10,15,H2O.ai support ,NA
R_8uH0dPoTAaHHYwF,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_1LMXvcWTUVFNfuK,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_1LMXvcWTUVFNfuK,I have never used tidymodels,Q5_2,10,Support for sparse data structures,NA
R_1LMXvcWTUVFNfuK,I have never used tidymodels,Q5_3,25,Adaptive resampling and better parallelization,NA
R_1LMXvcWTUVFNfuK,I have never used tidymodels,Q5_4,20,"Model monitoring, updating, & organization",NA
